visit_id,cookie_id,page_id,event_type,sequence_number,event_time
3b9eec,1946d7,4,2,7,"2020-04-03 02:00:21"
3b9eec,1946d7,5,1,8,"2020-04-03 02:00:25"
3b9eec,1946d7,5,2,9,"2020-04-03 02:00:58"
3b9eec,1946d7,7,1,10,"2020-04-03 02:01:47"
3b9eec,1946d7,7,2,11,"2020-04-03 02:02:44"
3b9eec,1946d7,8,1,12,"2020-04-03 02:03:34"
3b9eec,1946d7,8,2,13,"2020-04-03 02:04:31"
3b9eec,1946d7,10,1,14,"2020-04-03 02:05:03"
3b9eec,1946d7,12,1,15,"2020-04-03 02:05:08"
3b9eec,1946d7,13,3,16,"2020-04-03 02:06:01"
a1c247,081c65,2,1,1,"2020-03-09 07:41:39"
a1c247,081c65,2,4,2,"2020-03-09 07:41:51"
a1c247,081c65,2,5,3,"2020-03-09 07:41:52"
a1c247,081c65,3,1,4,"2020-03-09 07:42:27"
a1c247,081c65,3,2,5,"2020-03-09 07:42:58"
a1c247,081c65,4,1,6,"2020-03-09 07:43:20"
a1c247,081c65,5,1,7,"2020-03-09 07:43:51"
a1c247,081c65,5,2,8,"2020-03-09 07:43:55"
a1c247,081c65,6,1,9,"2020-03-09 07:43:57"
a1c247,081c65,6,2,10,"2020-03-09 07:43:58"
a1c247,081c65,7,1,11,"2020-03-09 07:44:19"
a1c247,081c65,7,2,12,"2020-03-09 07:44:53"
a1c247,081c65,8,1,13,"2020-03-09 07:44:54"
a1c247,081c65,9,1,14,"2020-03-09 07:45:15"
a1c247,081c65,11,1,15,"2020-03-09 07:45:48"
a1c247,081c65,12,1,16,"2020-03-09 07:45:49"
a1c247,081c65,13,3,17,"2020-03-09 07:46:41"
465faa,c4ef3d,2,1,1,"2020-02-25 19:41:05"
465faa,c4ef3d,2,4,2,"2020-02-25 19:41:48"
465faa,c4ef3d,2,5,3,"2020-02-25 19:41:56"
465faa,c4ef3d,4,1,4,"2020-02-25 19:42:05"
465faa,c4ef3d,4,2,5,"2020-02-25 19:42:16"
465faa,c4ef3d,5,1,6,"2020-02-25 19:42:58"
465faa,c4ef3d,5,2,7,"2020-02-25 19:43:03"
465faa,c4ef3d,6,1,8,"2020-02-25 19:43:05"
465faa,c4ef3d,8,1,9,"2020-02-25 19:43:12"
465faa,c4ef3d,8,2,10,"2020-02-25 19:44:03"
465faa,c4ef3d,9,1,11,"2020-02-25 19:44:11"
465faa,c4ef3d,11,1,12,"2020-02-25 19:44:16"
465faa,c4ef3d,11,2,13,"2020-02-25 19:44:16"
465faa,c4ef3d,12,1,14,"2020-02-25 19:44:33"
465faa,c4ef3d,13,3,15,"2020-02-25 19:45:07"
8e27d8,bf52f1,2,1,1,"2020-05-02 16:23:57"
cd0a01,ed8bf0,2,1,1,"2020-03-10 11:27:30"
e8175f,0946e5,2,1,1,"2020-02-17 06:53:48"
e8175f,0946e5,2,4,2,"2020-02-17 06:54:43"
e8175f,0946e5,2,5,3,"2020-02-17 06:55:16"
e8175f,0946e5,3,1,4,"2020-02-17 06:55:29"
e8175f,0946e5,3,2,5,"2020-02-17 06:55:43"
e8175f,0946e5,4,1,6,"2020-02-17 06:56:09"
e8175f,0946e5,4,2,7,"2020-02-17 06:56:12"
e8175f,0946e5,6,1,8,"2020-02-17 06:56:38"
e8175f,0946e5,6,2,9,"2020-02-17 06:57:12"
e8175f,0946e5,7,1,10,"2020-02-17 06:57:59"
e8175f,0946e5,7,2,11,"2020-02-17 06:58:42"
e8175f,0946e5,8,1,12,"2020-02-17 06:59:40"
e8175f,0946e5,8,2,13,"2020-02-17 07:00:10"
e8175f,0946e5,9,1,14,"2020-02-17 07:00:14"
e8175f,0946e5,9,2,15,"2020-02-17 07:00:59"
e8175f,0946e5,10,1,16,"2020-02-17 07:01:43"
e8175f,0946e5,11,1,17,"2020-02-17 07:02:42"
e8175f,0946e5,11,2,18,"2020-02-17 07:03:22"
e8175f,0946e5,12,1,19,"2020-02-17 07:04:04"
e8175f,0946e5,13,3,20,"2020-02-17 07:04:19"
186652,c593da,2,1,1,"2020-01-24 23:42:30"
186652,c593da,2,4,2,"2020-01-24 23:43:29"
186652,c593da,2,5,3,"2020-01-24 23:44:13"
186652,c593da,3,1,4,"2020-01-24 23:44:25"
186652,c593da,4,1,5,"2020-01-24 23:45:20"
186652,c593da,4,2,6,"2020-01-24 23:45:22"
186652,c593da,5,1,7,"2020-01-24 23:46:01"
186652,c593da,5,2,8,"2020-01-24 23:46:15"
186652,c593da,6,1,9,"2020-01-24 23:46:21"
186652,c593da,6,2,10,"2020-01-24 23:46:55"
186652,c593da,8,1,11,"2020-01-24 23:47:04"
186652,c593da,8,2,12,"2020-01-24 23:47:33"
186652,c593da,9,1,13,"2020-01-24 23:47:44"
186652,c593da,10,1,14,"2020-01-24 23:48:28"
186652,c593da,10,2,15,"2020-01-24 23:49:10"
186652,c593da,12,1,16,"2020-01-24 23:50:07"
186652,c593da,13,3,17,"2020-01-24 23:51:00"
45040b,8cca90,2,1,1,"2020-02-11 11:20:41"
de7a17,e40be6,2,1,1,"2020-03-09 11:21:05"
117745,0065c3,2,1,1,"2020-04-11 20:39:47"
117745,0065c3,2,4,2,"2020-04-11 20:39:52"
117745,0065c3,4,1,3,"2020-04-11 20:40:43"
117745,0065c3,5,1,4,"2020-04-11 20:41:25"
117745,0065c3,7,1,5,"2020-04-11 20:42:00"
117745,0065c3,7,2,6,"2020-04-11 20:42:28"
117745,0065c3,9,1,7,"2020-04-11 20:42:32"
117745,0065c3,11,1,8,"2020-04-11 20:43:16"
117745,0065c3,12,1,9,"2020-04-11 20:43:28"
117745,0065c3,13,3,10,"2020-04-11 20:43:48"
21f3f4,18d9ce,2,1,1,"2020-03-02 15:23:06"
430980,e33921,2,1,1,"2020-03-11 21:10:16"
d59366,969ff2,2,1,1,"2020-04-10 17:10:42"
001597,73c7ab,2,1,1,"2020-02-17 00:21:45"
001597,73c7ab,2,4,2,"2020-02-17 00:22:43"
001597,73c7ab,2,5,3,"2020-02-17 00:23:39"
001597,73c7ab,3,1,4,"2020-02-17 00:23:58"
001597,73c7ab,3,2,5,"2020-02-17 00:24:22"
001597,73c7ab,5,1,6,"2020-02-17 00:24:24"
001597,73c7ab,6,1,7,"2020-02-17 00:24:25"
001597,73c7ab,6,2,8,"2020-02-17 00:25:14"
001597,73c7ab,7,1,9,"2020-02-17 00:26:01"
001597,73c7ab,7,2,10,"2020-02-17 00:26:35"
001597,73c7ab,8,1,11,"2020-02-17 00:26:50"
001597,73c7ab,9,1,12,"2020-02-17 00:27:39"
001597,73c7ab,9,2,13,"2020-02-17 00:27:51"
001597,73c7ab,10,1,14,"2020-02-17 00:28:23"
001597,73c7ab,10,2,15,"2020-02-17 00:28:45"
001597,73c7ab,11,1,16,"2020-02-17 00:28:54"
001597,73c7ab,11,2,17,"2020-02-17 00:29:12"
001597,73c7ab,12,1,18,"2020-02-17 00:30:00"
001597,73c7ab,13,3,19,"2020-02-17 00:30:05"
7ee5d5,2c14b8,2,1,1,"2020-05-06 23:46:32"
7ee5d5,2c14b8,2,4,2,"2020-05-06 23:46:45"
7ee5d5,2c14b8,2,5,3,"2020-05-06 23:47:16"
7ee5d5,2c14b8,3,1,4,"2020-05-06 23:47:43"
7ee5d5,2c14b8,3,2,5,"2020-05-06 23:48:39"
7ee5d5,2c14b8,5,1,6,"2020-05-06 23:49:30"
7ee5d5,2c14b8,5,2,7,"2020-05-06 23:50:21"
7ee5d5,2c14b8,7,1,8,"2020-05-06 23:50:36"
7ee5d5,2c14b8,7,2,9,"2020-05-06 23:51:16"
7ee5d5,2c14b8,8,1,10,"2020-05-06 23:51:54"
7ee5d5,2c14b8,8,2,11,"2020-05-06 23:52:49"
7ee5d5,2c14b8,9,1,12,"2020-05-06 23:53:48"
7ee5d5,2c14b8,9,2,13,"2020-05-06 23:54:30"
7ee5d5,2c14b8,10,1,14,"2020-05-06 23:54:52"
7ee5d5,2c14b8,10,2,15,"2020-05-06 23:54:53"
7ee5d5,2c14b8,11,1,16,"2020-05-06 23:55:34"
7ee5d5,2c14b8,11,2,17,"2020-05-06 23:56:29"
7ee5d5,2c14b8,12,1,18,"2020-05-06 23:56:36"
7ee5d5,2c14b8,13,3,19,"2020-05-06 23:56:58"
84d772,c81772,2,1,1,"2020-02-04 06:25:20"
84d772,c81772,2,4,2,"2020-02-04 06:26:02"
84d772,c81772,2,5,3,"2020-02-04 06:26:10"
84d772,c81772,3,1,4,"2020-02-04 06:26:18"
84d772,c81772,3,2,5,"2020-02-04 06:26:39"
84d772,c81772,6,1,6,"2020-02-04 06:26:42"
84d772,c81772,6,2,7,"2020-02-04 06:27:41"
84d772,c81772,7,1,8,"2020-02-04 06:28:32"
84d772,c81772,8,1,9,"2020-02-04 06:28:46"
84d772,c81772,8,2,10,"2020-02-04 06:29:20"
84d772,c81772,9,1,11,"2020-02-04 06:29:35"
84d772,c81772,9,2,12,"2020-02-04 06:29:51"
84d772,c81772,11,1,13,"2020-02-04 06:30:49"
84d772,c81772,11,2,14,"2020-02-04 06:31:30"
84d772,c81772,12,1,15,"2020-02-04 06:31:42"
14a655,f7dc81,2,1,1,"2020-04-03 19:52:56"
7cfa58,1af3ae,2,1,1,"2020-04-10 22:44:51"
86d8fa,adcc76,2,1,1,"2020-04-20 07:44:28"
69630f,e054d7,2,1,1,"2020-04-13 03:19:27"
1f691c,9067d0,2,1,1,"2020-03-09 03:05:58"
8915b7,264f86,2,1,1,"2020-02-09 01:33:07"
8915b7,264f86,2,4,2,"2020-02-09 01:34:07"
8915b7,264f86,3,1,3,"2020-02-09 01:34:29"
8915b7,264f86,3,2,4,"2020-02-09 01:34:37"
8915b7,264f86,7,1,5,"2020-02-09 01:35:12"
8915b7,264f86,7,2,6,"2020-02-09 01:35:41"
8915b7,264f86,8,1,7,"2020-02-09 01:35:57"
8915b7,264f86,8,2,8,"2020-02-09 01:36:43"
8915b7,264f86,11,1,9,"2020-02-09 01:36:44"
8915b7,264f86,11,2,10,"2020-02-09 01:36:50"
8915b7,264f86,12,1,11,"2020-02-09 01:36:53"
1057da,54553e,2,1,1,"2020-03-07 20:21:45"
c4174a,e66dd5,2,1,1,"2020-04-05 09:17:00"
c4174a,e66dd5,2,4,2,"2020-04-05 09:17:57"
c4174a,e66dd5,2,5,3,"2020-04-05 09:18:20"
c4174a,e66dd5,3,1,4,"2020-04-05 09:18:28"
c4174a,e66dd5,3,2,5,"2020-04-05 09:19:13"
c4174a,e66dd5,4,1,6,"2020-04-05 09:19:51"
c4174a,e66dd5,4,2,7,"2020-04-05 09:20:42"
c4174a,e66dd5,5,1,8,"2020-04-05 09:21:21"
c4174a,e66dd5,5,2,9,"2020-04-05 09:21:41"
c4174a,e66dd5,6,1,10,"2020-04-05 09:22:37"
c4174a,e66dd5,6,2,11,"2020-04-05 09:23:27"
c4174a,e66dd5,7,1,12,"2020-04-05 09:24:17"
c4174a,e66dd5,7,2,13,"2020-04-05 09:24:38"
c4174a,e66dd5,8,1,14,"2020-04-05 09:25:33"
c4174a,e66dd5,10,1,15,"2020-04-05 09:26:31"
c4174a,e66dd5,10,2,16,"2020-04-05 09:26:56"
c4174a,e66dd5,11,1,17,"2020-04-05 09:27:00"
c4174a,e66dd5,11,2,18,"2020-04-05 09:27:20"
c4174a,e66dd5,12,1,19,"2020-04-05 09:27:53"
c4174a,e66dd5,13,3,20,"2020-04-05 09:28:06"
1401a7,d1182f,2,1,1,"2020-04-18 16:20:56"
9e43f3,a147a0,2,1,1,"2020-04-11 01:18:52"
a001e4,d0b642,2,1,1,"2020-03-26 21:08:04"
ff89c0,05cd91,2,1,1,"2020-03-09 08:19:25"
6c9f1d,a377fa,2,1,1,"2020-03-06 23:32:17"
a22d19,c2f826,2,1,1,"2020-03-08 08:02:27"
6b222c,d6996b,2,1,1,"2020-03-31 02:41:46"
6b222c,d6996b,2,4,2,"2020-03-31 02:41:54"
6b222c,d6996b,2,5,3,"2020-03-31 02:42:30"
6b222c,d6996b,3,1,4,"2020-03-31 02:42:34"
6b222c,d6996b,3,2,5,"2020-03-31 02:43:08"
6b222c,d6996b,4,1,6,"2020-03-31 02:43:20"
6b222c,d6996b,4,2,7,"2020-03-31 02:43:42"
6b222c,d6996b,5,1,8,"2020-03-31 02:43:52"
6b222c,d6996b,5,2,9,"2020-03-31 02:44:41"
6b222c,d6996b,8,1,10,"2020-03-31 02:45:22"
6b222c,d6996b,8,2,11,"2020-03-31 02:46:18"
6b222c,d6996b,9,1,12,"2020-03-31 02:47:06"
6b222c,d6996b,9,2,13,"2020-03-31 02:47:56"
6b222c,d6996b,10,1,14,"2020-03-31 02:48:00"
6b222c,d6996b,10,2,15,"2020-03-31 02:48:26"
6b222c,d6996b,11,1,16,"2020-03-31 02:48:50"
6b222c,d6996b,11,2,17,"2020-03-31 02:49:18"
6b222c,d6996b,12,1,18,"2020-03-31 02:49:33"
6b222c,d6996b,13,3,19,"2020-03-31 02:50:30"
f991f6,1d5e5d,2,1,1,"2020-03-15 11:58:05"
f991f6,1d5e5d,2,4,2,"2020-03-15 11:58:37"
f991f6,1d5e5d,2,5,3,"2020-03-15 11:58:37"
f991f6,1d5e5d,4,1,4,"2020-03-15 11:59:34"
f991f6,1d5e5d,4,2,5,"2020-03-15 11:59:58"
f991f6,1d5e5d,5,1,6,"2020-03-15 12:00:30"
f991f6,1d5e5d,5,2,7,"2020-03-15 12:01:21"
f991f6,1d5e5d,6,1,8,"2020-03-15 12:02:02"
f991f6,1d5e5d,6,2,9,"2020-03-15 12:02:27"
f991f6,1d5e5d,7,1,10,"2020-03-15 12:03:23"
f991f6,1d5e5d,7,2,11,"2020-03-15 12:04:13"
f991f6,1d5e5d,8,1,12,"2020-03-15 12:04:16"
f991f6,1d5e5d,9,1,13,"2020-03-15 12:04:17"
f991f6,1d5e5d,9,2,14,"2020-03-15 12:05:12"
f991f6,1d5e5d,10,1,15,"2020-03-15 12:05:38"
f991f6,1d5e5d,10,2,16,"2020-03-15 12:06:23"
f991f6,1d5e5d,12,1,17,"2020-03-15 12:06:51"
f991f6,1d5e5d,13,3,18,"2020-03-15 12:06:54"
79553d,b7bac0,2,1,1,"2020-04-15 15:28:17"
3012b6,ba5cd6,2,1,1,"2020-05-03 09:57:18"
3012b6,ba5cd6,2,4,2,"2020-05-03 09:57:26"
3012b6,ba5cd6,2,5,3,"2020-05-03 09:57:47"
3012b6,ba5cd6,5,1,4,"2020-05-03 09:58:28"
3012b6,ba5cd6,5,2,5,"2020-05-03 09:59:18"
3012b6,ba5cd6,6,1,6,"2020-05-03 10:00:03"
3012b6,ba5cd6,6,2,7,"2020-05-03 10:00:37"
3012b6,ba5cd6,7,1,8,"2020-05-03 10:00:38"
3012b6,ba5cd6,7,2,9,"2020-05-03 10:01:16"
3012b6,ba5cd6,8,1,10,"2020-05-03 10:02:08"
3012b6,ba5cd6,9,1,11,"2020-05-03 10:02:17"
3012b6,ba5cd6,9,2,12,"2020-05-03 10:02:51"
3012b6,ba5cd6,11,1,13,"2020-05-03 10:03:05"
3012b6,ba5cd6,11,2,14,"2020-05-03 10:04:02"
3012b6,ba5cd6,12,1,15,"2020-05-03 10:04:08"
3012b6,ba5cd6,13,3,16,"2020-05-03 10:05:05"
b298fa,2bfab9,2,1,1,"2020-02-21 15:25:29"
b298fa,2bfab9,2,4,2,"2020-02-21 15:25:36"
b298fa,2bfab9,5,1,3,"2020-02-21 15:26:23"
b298fa,2bfab9,8,1,4,"2020-02-21 15:26:37"
078ccf,277b97,2,1,1,"2020-04-02 03:59:11"
078ccf,277b97,2,4,2,"2020-04-02 03:59:45"
078ccf,277b97,3,1,3,"2020-04-02 04:00:38"
078ccf,277b97,5,1,4,"2020-04-02 04:01:08"
078ccf,277b97,5,2,5,"2020-04-02 04:01:38"
078ccf,277b97,7,1,6,"2020-04-02 04:02:31"
078ccf,277b97,7,2,7,"2020-04-02 04:03:17"
078ccf,277b97,8,1,8,"2020-04-02 04:03:25"
078ccf,277b97,8,2,9,"2020-04-02 04:03:41"
82dac8,6ec319,2,1,1,"2020-02-14 08:56:51"
82dac8,6ec319,2,4,2,"2020-02-14 08:57:27"
82dac8,6ec319,2,5,3,"2020-02-14 08:57:59"
82dac8,6ec319,4,1,4,"2020-02-14 08:58:17"
82dac8,6ec319,4,2,5,"2020-02-14 08:59:13"
82dac8,6ec319,6,1,6,"2020-02-14 08:59:31"
82dac8,6ec319,6,2,7,"2020-02-14 08:59:36"
82dac8,6ec319,7,1,8,"2020-02-14 09:00:16"
82dac8,6ec319,7,2,9,"2020-02-14 09:00:56"
82dac8,6ec319,8,1,10,"2020-02-14 09:01:14"
82dac8,6ec319,8,2,11,"2020-02-14 09:01:28"
82dac8,6ec319,9,1,12,"2020-02-14 09:01:54"
82dac8,6ec319,9,2,13,"2020-02-14 09:02:47"
82dac8,6ec319,10,1,14,"2020-02-14 09:02:55"
82dac8,6ec319,11,1,15,"2020-02-14 09:03:41"
82dac8,6ec319,11,2,16,"2020-02-14 09:03:50"
82dac8,6ec319,12,1,17,"2020-02-14 09:04:35"
e73a2f,539a7c,2,1,1,"2020-03-06 07:46:38"
aa1346,33660d,2,1,1,"2020-04-14 21:43:56"
aa1346,33660d,2,4,2,"2020-04-14 21:44:08"
aa1346,33660d,2,5,3,"2020-04-14 21:44:38"
aa1346,33660d,3,1,4,"2020-04-14 21:44:51"
aa1346,33660d,3,2,5,"2020-04-14 21:45:10"
aa1346,33660d,4,1,6,"2020-04-14 21:45:26"
aa1346,33660d,4,2,7,"2020-04-14 21:45:55"
aa1346,33660d,5,1,8,"2020-04-14 21:46:29"
aa1346,33660d,6,1,9,"2020-04-14 21:46:55"
aa1346,33660d,6,2,10,"2020-04-14 21:47:41"
aa1346,33660d,7,1,11,"2020-04-14 21:48:05"
aa1346,33660d,7,2,12,"2020-04-14 21:48:15"
aa1346,33660d,8,1,13,"2020-04-14 21:48:44"
aa1346,33660d,8,2,14,"2020-04-14 21:49:11"
aa1346,33660d,9,1,15,"2020-04-14 21:49:20"
aa1346,33660d,9,2,16,"2020-04-14 21:49:26"
aa1346,33660d,10,1,17,"2020-04-14 21:50:06"
aa1346,33660d,10,2,18,"2020-04-14 21:50:45"
aa1346,33660d,11,1,19,"2020-04-14 21:51:12"
8d1836,7a63f8,2,1,1,"2020-04-04 04:50:47"
8d1836,7a63f8,2,4,2,"2020-04-04 04:51:06"
8d1836,7a63f8,2,5,3,"2020-04-04 04:51:48"
8d1836,7a63f8,3,1,4,"2020-04-04 04:52:20"
8d1836,7a63f8,3,2,5,"2020-04-04 04:52:26"
8d1836,7a63f8,4,1,6,"2020-04-04 04:52:52"
8d1836,7a63f8,4,2,7,"2020-04-04 04:53:08"
8d1836,7a63f8,5,1,8,"2020-04-04 04:53:37"
8d1836,7a63f8,6,1,9,"2020-04-04 04:54:03"
8d1836,7a63f8,6,2,10,"2020-04-04 04:54:12"
8d1836,7a63f8,7,1,11,"2020-04-04 04:54:53"
8d1836,7a63f8,7,2,12,"2020-04-04 04:55:13"
8d1836,7a63f8,8,1,13,"2020-04-04 04:56:03"
8d1836,7a63f8,9,1,14,"2020-04-04 04:56:15"
8d1836,7a63f8,9,2,15,"2020-04-04 04:56:57"
8d1836,7a63f8,10,1,16,"2020-04-04 04:57:48"
8d1836,7a63f8,10,2,17,"2020-04-04 04:58:07"
8d1836,7a63f8,11,1,18,"2020-04-04 04:58:15"
8d1836,7a63f8,11,2,19,"2020-04-04 04:58:26"
fa928d,b6d776,2,1,1,"2020-03-01 01:10:23"
fa928d,b6d776,2,4,2,"2020-03-01 01:10:31"
fa928d,b6d776,2,5,3,"2020-03-01 01:10:45"
fa928d,b6d776,5,1,4,"2020-03-01 01:11:22"
fa928d,b6d776,5,2,5,"2020-03-01 01:12:16"
fa928d,b6d776,6,1,6,"2020-03-01 01:13:02"
fa928d,b6d776,6,2,7,"2020-03-01 01:13:27"
fa928d,b6d776,7,1,8,"2020-03-01 01:13:44"
fa928d,b6d776,7,2,9,"2020-03-01 01:14:29"
fa928d,b6d776,8,1,10,"2020-03-01 01:15:23"
fa928d,b6d776,9,1,11,"2020-03-01 01:15:41"
fa928d,b6d776,9,2,12,"2020-03-01 01:15:47"
fa928d,b6d776,10,1,13,"2020-03-01 01:16:20"
fa928d,b6d776,10,2,14,"2020-03-01 01:17:04"
fa928d,b6d776,11,1,15,"2020-03-01 01:17:07"
fa928d,b6d776,11,2,16,"2020-03-01 01:17:35"
fa928d,b6d776,12,1,17,"2020-03-01 01:17:58"
fa928d,b6d776,13,3,18,"2020-03-01 01:18:26"
5bba4e,d194c5,2,1,1,"2020-01-17 15:27:03"
6de727,62ad27,2,1,1,"2020-03-17 14:37:47"
6de727,62ad27,2,4,2,"2020-03-17 14:38:34"
6de727,62ad27,2,5,3,"2020-03-17 14:39:15"
6de727,62ad27,3,1,4,"2020-03-17 14:39:40"
6de727,62ad27,3,2,5,"2020-03-17 14:40:39"
6de727,62ad27,4,1,6,"2020-03-17 14:41:18"
6de727,62ad27,5,1,7,"2020-03-17 14:42:11"
6de727,62ad27,5,2,8,"2020-03-17 14:42:59"
6de727,62ad27,6,1,9,"2020-03-17 14:43:50"
6de727,62ad27,6,2,10,"2020-03-17 14:44:17"
6de727,62ad27,8,1,11,"2020-03-17 14:44:39"
6de727,62ad27,8,2,12,"2020-03-17 14:45:12"
6de727,62ad27,9,1,13,"2020-03-17 14:45:33"
6de727,62ad27,9,2,14,"2020-03-17 14:46:27"
6de727,62ad27,10,1,15,"2020-03-17 14:47:16"
6de727,62ad27,10,2,16,"2020-03-17 14:48:00"
6de727,62ad27,11,1,17,"2020-03-17 14:48:30"
6de727,62ad27,11,2,18,"2020-03-17 14:49:14"
6de727,62ad27,12,1,19,"2020-03-17 14:49:46"
6de727,62ad27,13,3,20,"2020-03-17 14:50:00"
c2e3b4,cf1a69,2,1,1,"2020-02-15 22:09:45"
c2e3b4,cf1a69,2,4,2,"2020-02-15 22:09:48"
c2e3b4,cf1a69,2,5,3,"2020-02-15 22:10:40"
c2e3b4,cf1a69,3,1,4,"2020-02-15 22:10:45"
c2e3b4,cf1a69,4,1,5,"2020-02-15 22:11:14"
c2e3b4,cf1a69,4,2,6,"2020-02-15 22:12:06"
c2e3b4,cf1a69,5,1,7,"2020-02-15 22:12:18"
c2e3b4,cf1a69,8,1,8,"2020-02-15 22:12:32"
c2e3b4,cf1a69,9,1,9,"2020-02-15 22:12:59"
c2e3b4,cf1a69,9,2,10,"2020-02-15 22:13:42"
c2e3b4,cf1a69,10,1,11,"2020-02-15 22:13:44"
c2e3b4,cf1a69,10,2,12,"2020-02-15 22:14:30"
c2e3b4,cf1a69,11,1,13,"2020-02-15 22:15:09"
c2e3b4,cf1a69,12,1,14,"2020-02-15 22:15:15"
c2e3b4,cf1a69,13,3,15,"2020-02-15 22:15:25"
9518c7,34cc8e,2,1,1,"2020-02-13 14:40:23"
532dcf,fe69b4,2,1,1,"2020-02-09 17:46:08"
7bb18b,2dc589,2,1,1,"2020-04-06 08:40:44"
7bb18b,2dc589,2,4,2,"2020-04-06 08:41:10"
7bb18b,2dc589,3,1,3,"2020-04-06 08:41:16"
7bb18b,2dc589,3,2,4,"2020-04-06 08:41:29"
7bb18b,2dc589,4,1,5,"2020-04-06 08:41:54"
7bb18b,2dc589,4,2,6,"2020-04-06 08:42:44"
7bb18b,2dc589,5,1,7,"2020-04-06 08:42:46"
7bb18b,2dc589,6,1,8,"2020-04-06 08:43:14"
7bb18b,2dc589,9,1,9,"2020-04-06 08:44:08"
7bb18b,2dc589,9,2,10,"2020-04-06 08:44:16"
7bb18b,2dc589,10,1,11,"2020-04-06 08:44:39"
7bb18b,2dc589,10,2,12,"2020-04-06 08:45:36"
7bb18b,2dc589,12,1,13,"2020-04-06 08:46:16"
7bb18b,2dc589,13,3,14,"2020-04-06 08:46:48"
855eba,6391f4,2,1,1,"2020-02-16 07:38:36"
736d0d,8f0f31,2,1,1,"2020-04-01 15:22:00"
a16177,88868f,2,1,1,"2020-04-06 21:21:09"
a16177,88868f,2,4,2,"2020-04-06 21:21:38"
a16177,88868f,2,5,3,"2020-04-06 21:22:02"
a16177,88868f,3,1,4,"2020-04-06 21:22:08"
a16177,88868f,3,2,5,"2020-04-06 21:22:13"
a16177,88868f,5,1,6,"2020-04-06 21:22:44"
a16177,88868f,5,2,7,"2020-04-06 21:23:10"
a16177,88868f,8,1,8,"2020-04-06 21:23:49"
a16177,88868f,8,2,9,"2020-04-06 21:24:42"
a16177,88868f,9,1,10,"2020-04-06 21:25:21"
a16177,88868f,9,2,11,"2020-04-06 21:25:42"
a16177,88868f,10,1,12,"2020-04-06 21:26:14"
a16177,88868f,11,1,13,"2020-04-06 21:26:51"
a16177,88868f,11,2,14,"2020-04-06 21:27:33"
a16177,88868f,12,1,15,"2020-04-06 21:27:38"
a16177,88868f,13,3,16,"2020-04-06 21:27:42"
752e73,68756b,2,1,1,"2020-03-05 12:20:18"
9378b7,c37668,2,1,1,"2020-01-30 21:57:35"
9378b7,c37668,2,4,2,"2020-01-30 21:58:29"
9378b7,c37668,2,5,3,"2020-01-30 21:58:34"
9378b7,c37668,3,1,4,"2020-01-30 21:58:40"
9378b7,c37668,3,2,5,"2020-01-30 21:59:36"
9378b7,c37668,4,1,6,"2020-01-30 22:00:31"
9378b7,c37668,5,1,7,"2020-01-30 22:01:23"
9378b7,c37668,5,2,8,"2020-01-30 22:01:30"
9378b7,c37668,7,1,9,"2020-01-30 22:02:12"
9378b7,c37668,7,2,10,"2020-01-30 22:02:21"
9378b7,c37668,9,1,11,"2020-01-30 22:02:37"
9378b7,c37668,9,2,12,"2020-01-30 22:03:36"
9378b7,c37668,11,1,13,"2020-01-30 22:04:14"
9378b7,c37668,11,2,14,"2020-01-30 22:04:26"
9378b7,c37668,12,1,15,"2020-01-30 22:04:29"
9378b7,c37668,13,3,16,"2020-01-30 22:04:51"
ce9658,423f8d,2,1,1,"2020-01-12 04:24:28"
ac98c1,eecf24,2,1,1,"2020-03-23 10:20:56"
cbc891,d56286,2,1,1,"2020-04-23 12:17:00"
f73e19,72b87a,2,1,1,"2020-04-13 18:15:32"
79aa04,411419,2,1,1,"2020-03-17 05:31:59"
7b0a2b,30f0db,2,1,1,"2020-03-08 22:25:14"
456e13,525c96,2,1,1,"2020-03-28 11:42:05"
456e13,525c96,2,4,2,"2020-03-28 11:42:59"
456e13,525c96,2,5,3,"2020-03-28 11:43:20"
456e13,525c96,3,1,4,"2020-03-28 11:43:42"
456e13,525c96,3,2,5,"2020-03-28 11:44:33"
456e13,525c96,4,1,6,"2020-03-28 11:44:44"
456e13,525c96,4,2,7,"2020-03-28 11:45:23"
456e13,525c96,5,1,8,"2020-03-28 11:45:59"
456e13,525c96,5,2,9,"2020-03-28 11:46:32"
456e13,525c96,6,1,10,"2020-03-28 11:46:40"
456e13,525c96,6,2,11,"2020-03-28 11:47:14"
456e13,525c96,7,1,12,"2020-03-28 11:47:36"
456e13,525c96,7,2,13,"2020-03-28 11:47:39"
456e13,525c96,8,1,14,"2020-03-28 11:48:33"
456e13,525c96,8,2,15,"2020-03-28 11:48:42"
456e13,525c96,9,1,16,"2020-03-28 11:49:03"
456e13,525c96,9,2,17,"2020-03-28 11:49:17"
456e13,525c96,10,1,18,"2020-03-28 11:49:49"
456e13,525c96,10,2,19,"2020-03-28 11:49:49"
456e13,525c96,11,1,20,"2020-03-28 11:50:37"
456e13,525c96,12,1,21,"2020-03-28 11:51:29"
456e13,525c96,13,3,22,"2020-03-28 11:51:36"
c7592f,1b7706,2,1,1,"2020-03-07 12:41:41"
c7592f,1b7706,2,4,2,"2020-03-07 12:42:08"
c7592f,1b7706,3,1,3,"2020-03-07 12:42:14"
